Price,Year
1101000,25/11/17
408000,25/11/17
,25/11/17
808000,25/11/17
893500,25/11/17
1050000,25/11/17
1204000,25/11/17
1001000,25/11/17
640000,25/11/17
563500,25/11/17
373500,25/11/17
520000,25/11/17
531000,25/11/17
591000,25/11/17
1220000,25/11/17
970000,25/11/17
703000,25/11/17
810000,25/11/17
637500,25/11/17
1160000,25/11/17
1075000,25/11/17
535000,25/11/17
,25/11/17
2261000,25/11/17
585000,25/11/17
738000,25/11/17
622000,25/11/17
,25/11/17
655000,25/11/17
435000,25/11/17
663000,25/11/17
,25/11/17
580000,25/11/17
333000,25/11/17
677500,25/11/17
1210000,25/11/17
608000,25/11/17
470000,25/11/17
427500,25/11/17
730000,25/11/17
925000,25/11/17
927500,25/11/17
695000,25/11/17
565000,25/11/17
580000,25/11/17
2900000,25/11/17
642000,25/11/17
670000,25/11/17
575000,25/11/17
720000,25/11/17
462000,25/11/17
1168888,25/11/17
3030000,25/11/17
1300000,25/11/17
1155000,25/11/17
2325000,25/11/17
1200000,25/11/17
710000,25/11/17
841000,25/11/17
514000,25/11/17
480000,25/11/17
475000,25/11/17
835000,25/11/17
,25/11/17
,25/11/17
,25/11/17
1655000,25/11/17
450000,25/11/17
567000,25/11/17
651000,25/11/17
666000,25/11/17
756000,25/11/17
960000,25/11/17
906000,25/11/17
1085000,25/11/17
1261000,25/11/17
1205000,25/11/17
756000,25/11/17
425000,25/11/17
660000,25/11/17
580000,25/11/17
931000,25/11/17
355000,25/11/17
465000,25/11/17
1378000,25/11/17
4020000,25/11/17
1145000,25/11/17
,25/11/17
551000,25/11/17
463000,25/11/17
412000,25/11/17
575000,25/11/17
625000,25/11/17
1343000,25/11/17
796000,25/11/17
807000,25/11/17
975500,26/08/17
880000,26/08/17
2340000,26/08/17
2225000,26/08/17
672000,26/08/17
801250,26/08/17
791000,26/08/17
730000,26/08/17
4060000,26/08/17
1180000,26/08/17
1151000,26/08/17
,26/08/17
2550000,26/08/17
1245000,26/08/17
1680000,26/08/17
1250000,26/08/17
,26/08/17
985000,26/08/17
1900000,26/08/17
2800000,26/08/17
661000,26/08/17
2750000,26/08/17
1589000,26/08/17
1385000,26/08/17
951000,26/08/17
1700000,26/08/17
1540000,26/08/17
1372500,26/08/17
1655000,26/08/17
1225000,26/08/17
860000,26/08/17
1151000,26/08/17
1130000,26/08/17
1900000,26/08/17
1410000,26/08/17
,26/08/17
1090000,26/08/17
1350000,26/08/17
,26/08/17
905000,26/08/17
1152000,26/08/17
920000,26/08/17
840000,26/08/17
728000,26/08/17
1325000,26/08/17
735000,26/08/17
1030000,26/08/17
,26/08/17
2830000,26/08/17
2260000,26/08/17
2060000,26/08/17
,26/08/17
561000,26/08/17
1750000,26/08/17
995000,26/08/17
350000,26/08/17
959000,26/08/17
975000,26/08/17
935000,26/08/17
494000,26/08/17
1160000,26/08/17
325000,26/08/17
887500,26/08/17
,26/08/17
940000,26/08/17
760000,26/08/17
815000,26/08/17
505000,26/08/17
580000,26/08/17
603000,26/08/17
1238000,26/08/17
1535000,26/08/17
1480000,26/08/17
1340000,26/08/17
1322500,26/08/17
1855000,26/08/17
2200000,26/08/17
,26/08/17
2385000,26/08/17
1935000,26/08/17
757500,26/08/17
1760000,26/08/17
1325000,26/08/17
,26/08/17
355000,26/08/17
532000,26/08/17
615000,26/08/17
790000,26/08/17
1095000,26/08/17
851500,26/08/17
920000,26/08/17
865000,26/08/17
725000,26/08/17
975000,26/08/17
,26/08/17
,26/08/17
1366000,26/08/17
950000,26/08/17
2440000,26/08/17
413500,26/08/17
704000,26/08/17
601000,26/08/17
650000,26/08/17
460000,26/08/17
680000,26/08/17
622000,26/08/17
412500,26/08/17
465000,26/08/17
730000,26/08/17
1188000,26/08/17
905000,26/08/17
1750000,26/08/17
397000,26/08/17
,26/08/17
,26/08/17
1150000,26/08/17
303500,26/08/17
780000,26/08/17
1060000,26/08/17
905000,26/08/17
,26/08/17
,26/08/17
,26/08/17
580000,26/08/17
620000,26/08/17
402500,26/08/17
595000,26/08/17
569000,26/08/17
810000,26/08/17
500000,26/08/17
635000,26/08/17
836000,26/08/17
594000,26/08/17
1400000,26/08/17
770000,26/08/17
,26/08/17
1870000,26/08/17
1620000,26/08/17
935000,26/08/17
915000,26/08/17
1197000,26/08/17
1065000,26/08/17
493000,26/08/17
1155000,26/08/17
980000,26/08/17
902000,26/08/17
750000,26/08/17
1825000,26/08/17
742000,26/08/17
442000,26/08/17
5770000,26/08/17
,26/08/17
1688000,26/08/17
625000,26/08/17
500000,26/08/17
582000,26/08/17
725000,26/08/17
655000,26/08/17
950000,26/08/17
,26/08/17
540000,26/08/17
842000,26/08/17
670000,26/08/17
715000,26/08/17
465000,26/08/17
842000,26/08/17
1810000,26/08/17
1335000,26/08/17
680000,26/08/17
625000,26/08/17
581000,26/08/17
,26/08/17
2825000,26/08/17
,26/08/17
925000,26/08/17
610000,26/08/17
,26/08/17
849000,26/08/17
,26/08/17
520000,26/08/17
,26/08/17
1460000,26/08/17
680500,26/08/17
730000,26/08/17
654000,26/08/17
602000,26/08/17
565000,26/08/17
505000,26/08/17
550000,26/08/17
406500,26/08/17
565000,26/08/17
315000,26/08/17
470000,26/08/17
512000,26/08/17
1175000,26/08/17
,26/08/17
1630000,26/08/17
739000,26/08/17
683000,26/08/17
705000,26/08/17
886000,26/08/17
1160000,26/08/17
821000,26/08/17
1115000,26/08/17
650000,26/08/17
,26/08/17
2045000,26/08/17
2200000,26/08/17
1837500,26/08/17
930000,26/08/17
803000,26/08/17
560000,26/08/17
900000,26/08/17
704000,26/08/17
625000,26/08/17
955000,26/08/17
840000,26/08/17
,26/08/17
961500,26/08/17
998000,26/08/17
831000,26/08/17
706000,26/08/17
735000,26/08/17
3610000,26/08/17
2585000,26/08/17
1365000,26/08/17
1625000,26/08/17
1830000,26/08/17
1655000,26/08/17
710000,26/08/17
,26/08/17
359000,26/08/17
340000,26/08/17
395000,26/08/17
980000,26/08/17
1002500,26/08/17
905000,26/08/17
970000,26/08/17
335000,26/08/17
2090000,26/08/17
855000,26/08/17
1185000,26/08/17
735000,26/08/17
907800,26/08/17
1010000,26/08/17
835000,26/08/17
1716000,26/08/17
435000,26/08/17
1525000,26/08/17
1072000,26/08/17
1290000,26/08/17
794500,26/08/17
,26/08/17
760000,26/08/17
1500000,26/08/17
1617000,26/08/17
755000,26/08/17
1028800,26/08/17
1761000,26/08/17
1470000,26/08/17
1430000,26/08/17
1840000,26/08/17
1500000,26/08/17
826000,26/08/17
940000,26/08/17
,26/08/17
1521000,26/08/17
565000,26/08/17
1080000,26/08/17
1425000,26/08/17
1118000,26/08/17
,26/08/17
570500,26/08/17
805000,26/08/17
710000,26/08/17
1006000,26/08/17
1360000,26/08/17
,26/08/17
1510000,26/08/17
690000,26/08/17
1060000,26/08/17
,26/08/17
1260000,26/08/17
636500,26/08/17
580000,26/08/17
745000,26/08/17
670000,26/08/17
651000,26/08/17
,26/08/17
,26/08/17
650000,26/08/17
2668000,26/08/17
1365000,26/08/17
810000,26/08/17
,26/08/17
829000,26/08/17
1112000,26/08/17
635000,26/08/17
707000,26/08/17
852000,26/08/17
625500,26/08/17
1800000,26/08/17
2700000,26/08/17
,26/08/17
700000,26/08/17
937000,26/08/17
965000,26/08/17
1224000,26/08/17
1426000,26/08/17
905000,26/08/17
621000,26/08/17
465000,26/08/17
555000,26/08/17
1490000,26/08/17
1650000,26/08/17
890000,26/08/17
512000,26/08/17
675000,26/08/17
1720000,26/08/17
854000,26/08/17
1157000,26/08/17
580000,26/08/17
1935000,26/08/17
,26/08/17
310000,26/08/17
591000,26/08/17
691000,26/08/17
385000,26/08/17
780000,26/08/17
1220000,26/08/17
965000,26/08/17
457500,26/08/17
537000,26/08/17
452000,26/08/17
715000,26/08/17
350000,26/08/17
880000,26/08/17
460000,26/08/17
1848000,26/08/17
516000,26/08/17
763000,26/08/17
605000,26/08/17
717500,26/08/17
720000,26/08/17
965000,26/08/17
460000,26/08/17
682000,26/08/17
640000,26/08/17
2720000,26/08/17
1715000,26/08/17
1320000,26/08/17
,26/08/17
600000,26/08/17
571000,26/08/17
433000,26/08/17
1868000,26/08/17
1753000,26/08/17
1250000,26/08/17
1745000,26/08/17
1190000,26/08/17
1400000,26/08/17
1288000,26/08/17
406500,26/08/17
1450000,26/08/17
1257000,26/08/17
1271000,26/08/17
858000,26/08/17
,26/08/17
523000,26/08/17
530000,26/08/17
540000,26/08/17
1263500,26/08/17
931000,26/08/17
951000,26/08/17
1323000,26/08/17
970000,26/08/17
1330000,26/08/17
590000,26/08/17
635000,26/08/17
655000,26/08/17
582000,26/08/17
1245000,26/08/17
1170000,26/08/17
,26/08/17
1100000,26/08/17
1402500,27/05/17
2905000,27/05/17
650000,27/05/17
856000,27/05/17
1505000,27/05/17
1900000,27/05/17
575000,27/05/17
1030000,27/05/17
1005000,27/05/17
590000,27/05/17
1530000,27/05/17
1370000,27/05/17
1082000,27/05/17
1972500,27/05/17
1775000,27/05/17
680000,27/05/17
602000,27/05/17
830000,27/05/17
1330000,27/05/17
2050000,27/05/17
1940000,27/05/17
1590000,27/05/17
725000,27/05/17
2367000,27/05/17
,27/05/17
610000,27/05/17
2200000,27/05/17
1479000,27/05/17
1199000,27/05/17
1767000,27/05/17
890000,27/05/17
1655000,27/05/17
1430000,27/05/17
1300000,27/05/17
955000,27/05/17
667000,27/05/17
740000,27/05/17
1080000,27/05/17
1190000,27/05/17
1258000,27/05/17
590000,27/05/17
,27/05/17
1211000,27/05/17
3225000,27/05/17
,27/05/17
1370000,27/05/17
1750800,27/05/17
,27/05/17
1605000,27/05/17
663000,27/05/17
1505000,27/05/17
1280000,27/05/17
2545000,27/05/17
1210000,27/05/17
1265000,27/05/17
460000,27/05/17
263100,27/05/17
1075000,27/05/17
1310000,27/05/17
714000,27/05/17
665000,27/05/17
811000,27/05/17
740000,27/05/17
1405000,27/05/17
733500,27/05/17
1837500,27/05/17
593000,27/05/17
1732000,27/05/17
1253500,27/05/17
1642000,27/05/17
1365000,27/05/17
700000,27/05/17
720000,27/05/17
2001000,27/05/17
3400000,27/05/17
,27/05/17
2303000,27/05/17
1622000,27/05/17
1930000,27/05/17
2408000,27/05/17
4750000,27/05/17
,27/05/17
1628000,27/05/17
,27/05/17
1042000,27/05/17
525000,27/05/17
570000,27/05/17
1417500,27/05/17
1550000,27/05/17
600000,27/05/17
670500,27/05/17
713000,27/05/17
587500,27/05/17
601000,27/05/17
1165000,27/05/17
931000,27/05/17
1145000,27/05/17
1040000,27/05/17
1460000,27/05/17
556000,27/05/17
1615000,27/05/17
1090000,27/05/17
865000,27/05/17
,27/05/17
1135000,27/05/17
340000,27/05/17
499000,27/05/17
565500,27/05/17
506000,27/05/17
430000,27/05/17
740000,27/05/17
980000,27/05/17
420000,27/05/17
653000,27/05/17
570000,27/05/17
1253000,27/05/17
720000,27/05/17
637000,27/05/17
690000,27/05/17
835500,27/05/17
905000,27/05/17
785000,27/05/17
447000,27/05/17
570000,27/05/17
610000,27/05/17
435000,27/05/17
1255000,27/05/17
595000,27/05/17
1616000,27/05/17
1525000,27/05/17
1060000,27/05/17
1250000,27/05/17
871000,27/05/17
1456000,27/05/17
1451000,27/05/17
1385000,27/05/17
1360000,27/05/17
2600000,27/05/17
1320000,27/05/17
,27/05/17
2620000,27/05/17
1850000,27/05/17
612500,27/05/17
611500,27/05/17
1060000,27/05/17
1970000,27/05/17
855000,27/05/17
855000,27/05/17
925000,27/05/17
902000,27/05/17
1410000,27/05/17
660000,27/05/17
1360000,27/05/17
500000,27/05/17
573000,27/05/17
510000,27/05/17
528000,27/05/17
465000,27/05/17
452500,27/05/17
1577000,27/05/17
1980000,27/05/17
886000,27/05/17
280000,27/05/17
,27/05/17
700000,27/05/17
710000,27/05/17
800000,27/05/17
805000,27/05/17
786000,27/05/17
577000,27/05/17
670000,27/05/17
617000,27/05/17
,27/05/17
2265000,27/05/17
1321000,27/05/17
960000,27/05/17
,27/05/17
495000,27/05/17
990000,27/05/17
1100000,27/05/17
632000,27/05/17
455000,27/05/17
,27/05/17
1205000,27/05/17
491000,27/05/17
566000,27/05/17
740000,27/05/17
1006000,27/05/17
1880000,27/05/17
755000,27/05/17
635000,27/05/17
762000,27/05/17
,27/05/17
811000,27/05/17
,27/05/17
501000,27/05/17
2920000,27/05/17
1501000,27/05/17
,27/05/17
1140000,27/05/17
1500000,27/05/17
1440000,27/05/17
570000,27/05/17
1330000,27/05/17
1130000,27/05/17
1331000,27/05/17
1141000,27/05/17
1100000,27/05/17
1135000,27/05/17
865000,27/05/17
922000,27/05/17
650000,27/05/17
963500,27/05/17
815000,27/05/17
740000,27/05/17
818000,27/05/17
510000,27/05/17
750000,27/05/17
820500,27/05/17
730000,27/05/17
770000,27/05/17
870000,27/05/17
2905000,27/05/17
1695000,27/05/17
532500,27/05/17
561000,27/05/17
2402500,27/05/17
1955000,27/05/17
3399000,27/05/17
,27/05/17
3900000,27/05/17
,27/05/17
697000,27/05/17
802500,27/05/17
675000,27/05/17
441000,27/05/17
2680000,27/05/17
500000,27/05/17
738000,27/05/17
,27/05/17
800000,27/05/17
680000,27/05/17
1010000,27/05/17
,27/05/17
605000,27/05/17
580000,27/05/17
444000,27/05/17
532000,27/05/17
1600000,27/05/17
677000,27/05/17
493500,27/05/17
737500,27/05/17
553100,27/05/17
418000,27/05/17
505000,27/05/17
492000,27/05/17
472000,27/05/17
442500,27/05/17
530000,27/05/17
490000,27/05/17
842500,27/05/17
1203500,27/05/17
1475000,27/05/17
1640000,27/05/17
590500,27/05/17
895000,27/05/17
,27/05/17
444000,27/05/17
790000,27/05/17
825000,27/05/17
806000,27/05/17
698000,27/05/17
752500,27/05/17
715000,27/05/17
1767000,27/05/17
,27/05/17
660000,27/05/17
,27/05/17
785000,27/05/17
825000,27/05/17
682000,27/05/17
3200500,27/05/17
2258000,27/05/17
1250000,27/05/17
1218000,27/05/17
1010000,27/05/17
383000,27/05/17
600000,27/05/17
487000,27/05/17
572000,27/05/17
731000,27/05/17
793000,27/05/17
,27/05/17
1060000,27/05/17
2400000,27/05/17
530000,27/05/17
1140000,27/05/17
353000,27/05/17
2300000,27/05/17
387000,27/05/17
720000,27/05/17
347500,27/05/17
410000,27/05/17
1010000,27/05/17
1485000,27/05/17
,27/05/17
440000,27/05/17
480750,27/05/17
540000,27/05/17
752000,27/05/17
695000,27/05/17
655000,27/05/17
990000,27/05/17
883000,27/05/17
1462000,27/05/17
1130000,27/05/17
960000,27/05/17
1050000,27/05/17
900000,27/05/17
806000,27/05/17
1160000,27/05/17
980000,27/05/17
,27/05/17
1250800,27/05/17
1327000,27/05/17
670000,27/05/17
1523000,27/05/17
1615000,27/05/17
1400000,27/05/17
620000,27/05/17
800000,27/05/17
1676000,27/05/17
1540000,27/05/17
470000,27/05/17
1160000,27/05/17
1010000,27/05/17
980000,27/05/17
730000,27/05/17
839000,27/05/17
805000,27/05/17
802000,27/05/17
1746000,27/05/17
799000,27/05/17
1512000,27/05/17
2042000,27/05/17
1260000,27/05/17
1235000,27/05/17
1570000,27/05/17
777000,27/05/17
972000,27/05/17
1225000,27/05/17
1170000,27/05/17
1292000,27/05/17
912000,27/05/17
1217500,27/05/17
1270000,27/05/17
1485000,27/05/17
1625000,27/05/17
530000,27/05/17
876000,27/05/17
802000,27/05/17
882000,27/05/17
736000,27/05/17
755000,27/05/17
478000,27/05/17
686000,27/05/17
1335000,27/05/17
,27/05/17
545000,27/05/17
740000,27/05/17
698000,27/05/17
,27/05/17
1190000,27/05/17
660000,27/05/17
1115000,27/05/17
1171000,27/05/17
996000,27/05/17
617500,27/05/17
817000,27/05/17
575000,27/05/17
645000,27/05/17
,27/05/17
750000,27/05/17
470000,27/05/17
700000,27/05/17
860000,27/05/17
1280000,27/05/17
1341000,27/05/17
930000,27/05/17
609000,27/05/17
830000,27/05/17
1085000,27/05/17
895000,27/05/17
1185000,27/05/17
500000,27/05/17
700000,27/05/17
571000,27/05/17
760000,27/05/17
2100000,27/05/17
767000,27/05/17
795000,27/05/17
940000,27/05/17
1085000,27/05/17
835000,27/05/17
807500,27/05/17
4100000,27/05/17
4600000,27/05/17
,27/05/17
380000,27/05/17
1430000,27/05/17
2920000,27/05/17
,27/05/17
600000,27/05/17
991000,27/05/17
650000,27/05/17
565000,27/05/17
940000,27/05/17
1387000,27/05/17
,27/05/17
730000,27/05/17
512000,27/05/17
865000,27/05/17
1070000,27/05/17
632000,27/05/17
2505000,27/05/17
1785000,27/05/17
,27/05/17
1580000,27/05/17
505000,27/05/17
645000,27/05/17
1381000,27/05/17
705000,27/05/17
550000,27/05/17
760000,27/05/17
740000,27/05/17
745000,27/05/17
1400000,27/05/17
555000,27/05/17
695000,27/05/17
575000,27/05/17
1256000,27/05/17
870000,27/05/17
790000,27/05/17
1050000,27/05/17
710000,27/05/17
705000,27/05/17
570000,27/05/17
372000,27/05/17
,27/05/17
500000,27/05/17
560000,27/05/17
1155000,27/05/17
1223000,27/05/17
1035000,27/05/17
880000,27/05/17
595000,27/05/17
1190000,27/05/17
910000,28/10/17
845000,28/10/17
912000,28/10/17
2720000,28/10/17
,28/10/17
1406000,28/10/17
480000,28/10/17
,28/10/17
346000,28/10/17
1165000,28/10/17
920000,28/10/17
622500,28/10/17
,28/10/17
385000,28/10/17
870000,28/10/17
1600000,28/10/17
551000,28/10/17
1595000,28/10/17
1620000,28/10/17
,28/10/17
770000,28/10/17
1167500,28/10/17
896000,28/10/17
762000,28/10/17
714000,28/10/17
780000,28/10/17
801000,28/10/17
702500,28/10/17
757000,28/10/17
2225000,28/10/17
639000,28/10/17
1008000,28/10/17
2005000,28/10/17
,28/10/17
1060000,28/10/17
1683000,28/10/17
2080000,28/10/17
3225000,28/10/17
,28/10/17
1876000,28/10/17
1446000,28/10/17
1730000,28/10/17
,28/10/17
1580000,28/10/17
1500000,28/10/17
2478000,28/10/17
,28/10/17
1470000,28/10/17
1220000,28/10/17
2050000,28/10/17
,28/10/17
1345000,28/10/17
1305000,28/10/17
1700000,28/10/17
914000,28/10/17
1660000,28/10/17
1181000,28/10/17
1831000,28/10/17
748000,28/10/17
2125000,28/10/17
,28/10/17
1350000,28/10/17
1185000,28/10/17
1100000,28/10/17
717000,28/10/17
426000,28/10/17
1103000,28/10/17
2176000,28/10/17
1940000,28/10/17
,28/10/17
1955000,28/10/17
,28/10/17
1031000,28/10/17
887000,28/10/17
750000,28/10/17
815100,28/10/17
,28/10/17
668000,28/10/17
831500,28/10/17
4690000,28/10/17
,28/10/17
,28/10/17
2040000,28/10/17
,28/10/17
,28/10/17
5410000,28/10/17
1562500,28/10/17
3600000,28/10/17
2050000,28/10/17
795000,28/10/17
,28/10/17
1670000,28/10/17
2200000,28/10/17
2710000,28/10/17
1175000,28/10/17
2220000,28/10/17
1050000,28/10/17
1355000,28/10/17
570000,28/10/17
,28/10/17
,28/10/17
1030000,28/10/17
2020000,28/10/17
1080000,28/10/17
1400000,28/10/17
1200000,28/10/17
1230000,28/10/17
1050000,28/10/17
970000,28/10/17
1280000,28/10/17
1975000,28/10/17
1332000,28/10/17
560000,28/10/17
640000,28/10/17
1310000,28/10/17
563000,28/10/17
237000,28/10/17
,28/10/17
698000,28/10/17
970000,28/10/17
542500,28/10/17
1450000,28/10/17
600000,28/10/17
1121000,28/10/17
920000,28/10/17
580000,28/10/17
765000,28/10/17
841000,28/10/17
825000,28/10/17
870000,28/10/17
770000,28/10/17
1080000,28/10/17
675000,28/10/17
775100,28/10/17
860000,28/10/17
1500000,28/10/17
1337500,28/10/17
1005000,28/10/17
1682000,28/10/17
1056000,28/10/17
1750000,28/10/17
1260000,28/10/17
985000,28/10/17
,28/10/17
621000,28/10/17
672000,28/10/17
,28/10/17
2200000,28/10/17
,28/10/17
2700000,28/10/17
2540000,28/10/17
,28/10/17
5450000,28/10/17
1880000,28/10/17
1815000,28/10/17
,28/10/17
,28/10/17
666000,28/10/17
,28/10/17
4620000,28/10/17
2725000,28/10/17
1240000,28/10/17
1302000,28/10/17
720000,28/10/17
1108000,28/10/17
1665000,28/10/17
1240000,28/10/17
685000,28/10/17
440000,28/10/17
,28/10/17
670000,28/10/17
1730000,28/10/17
,28/10/17
1100000,28/10/17
941000,28/10/17
720000,28/10/17
1475000,28/10/17
810000,28/10/17
685000,28/10/17
1062500,28/10/17
750000,28/10/17
1387000,28/10/17
575500,28/10/17
800000,28/10/17
1004000,28/10/17
,28/10/17
795000,28/10/17
963000,28/10/17
,28/10/17
1740000,28/10/17
550000,28/10/17
2300000,28/10/17
1290000,28/10/17
706500,28/10/17
1269000,28/10/17
1190000,28/10/17
692500,28/10/17
,28/10/17
655000,28/10/17
435000,28/10/17
620000,28/10/17
600000,28/10/17
563000,28/10/17
580000,28/10/17
750000,28/10/17
524000,28/10/17
910500,28/10/17
675000,28/10/17
660000,28/10/17
750000,28/10/17
722000,28/10/17
1115000,28/10/17
940750,28/10/17
800000,28/10/17
560000,28/10/17
465000,28/10/17
275500,28/10/17
433000,28/10/17
775000,28/10/17
660000,28/10/17
639000,28/10/17
,28/10/17
765000,28/10/17
680000,28/10/17
730000,28/10/17
648000,28/10/17
422000,28/10/17
1526000,28/10/17
1343500,28/10/17
1500000,28/10/17
1490000,28/10/17
1290000,28/10/17
1340000,28/10/17
1155000,28/10/17
1450000,28/10/17
1380000,28/10/17
1585000,28/10/17
590000,28/10/17
695500,28/10/17
2850000,28/10/17
1000000,28/10/17
686000,28/10/17
,28/10/17
960000,28/10/17
636000,28/10/17
575000,28/10/17
1640000,28/10/17
625000,28/10/17
620500,28/10/17
646000,28/10/17
656000,28/10/17
470000,28/10/17
1507000,28/10/17
1140000,28/10/17
1750000,28/10/17
1153000,28/10/17
703000,28/10/17
1900000,28/10/17
910000,28/10/17
1428000,28/10/17
745000,28/10/17
850000,28/10/17
895000,28/10/17
960000,28/10/17
530000,28/10/17
1575000,28/10/17
2200000,28/10/17
840000,28/10/17
2070000,28/10/17
3935000,28/10/17
770000,28/10/17
,28/10/17
555000,28/10/17
1570000,28/10/17
1600000,28/10/17
1161000,28/10/17
1290000,28/10/17
465000,28/10/17
1100000,28/10/17
665000,28/10/17
1497500,28/10/17
670000,28/10/17
625000,28/10/17
930000,28/10/17
760000,28/10/17
665000,28/10/17
698000,28/10/17
1410000,28/10/17
,28/10/17
,28/10/17
2320000,28/10/17
,28/10/17
3650000,28/10/17
5355000,28/10/17
1329000,28/10/17
970000,28/10/17
1300000,28/10/17
1500000,28/10/17
1260000,28/10/17
865000,28/10/17
780000,28/10/17
655000,28/10/17
290000,28/10/17
830000,28/10/17
800000,28/10/17
985000,28/10/17
937000,28/10/17
800000,28/10/17
1077500,28/10/17
665000,28/10/17
,28/10/17
2025000,28/10/17
2670000,28/10/17
2600000,28/10/17
490000,28/10/17
1760000,28/10/17
505000,28/10/17
1487000,28/10/17
2725000,28/10/17
815000,28/10/17
502000,28/10/17
,28/10/17
,28/10/17
775000,28/10/17
515000,28/10/17
785000,28/10/17
1070000,28/10/17
694000,28/10/17
602000,28/10/17
,28/10/17
731000,28/10/17
545000,28/10/17
,28/10/17
1563000,28/10/17
847000,28/10/17
1330000,28/10/17
822000,28/10/17
1340000,28/10/17
735000,28/10/17
1776000,28/10/17
1100000,28/10/17
391000,28/10/17
681000,28/10/17
682100,28/10/17
470000,28/10/17
593000,28/10/17
,28/10/17
810000,28/10/17
1480000,28/10/17
1181000,28/10/17
,28/10/17
931000,28/10/17
,28/10/17
2010000,28/10/17
616000,28/10/17
671000,28/10/17
786000,28/10/17
1095000,28/10/17
770000,28/10/17
1650000,28/10/17
,28/10/17
2625000,28/10/17
,28/10/17
2720000,28/10/17
780000,28/10/17
1752000,28/10/17
,28/10/17
1845500,28/10/17
727000,28/10/17
651000,28/10/17
350000,28/10/17
1170000,28/10/17
389000,28/10/17
656000,28/10/17
630000,28/10/17
810000,28/10/17
1210000,28/10/17
671000,28/10/17
630000,28/10/17
660000,28/10/17
1190000,28/10/17
,28/10/17
,28/10/17
,28/10/17
1985000,28/10/17
,28/10/17
1740000,28/10/17
1479000,28/10/17
,28/10/17
2090000,28/10/17
6125000,28/10/17
2100000,28/10/17
,28/10/17
5100000,28/10/17
1765000,28/10/17
1101000,28/10/17
415000,28/10/17
460000,28/10/17
363500,28/10/17
648000,28/10/17
865000,28/10/17
393000,28/10/17
413000,28/10/17
540000,28/10/17
477500,28/10/17
375000,28/10/17
385000,28/10/17
1165000,28/10/17
1470000,28/10/17
,28/10/17
609000,28/10/17
622000,28/10/17
613000,28/10/17
840000,28/10/17
1005000,28/10/17
,28/10/17
,28/10/17
561000,28/10/17
726000,28/10/17
744000,28/10/17
800000,28/10/17
625000,28/10/17
750500,28/10/17
688000,28/10/17
705000,28/10/17
755000,28/10/17
705000,28/10/17
467000,28/10/17
654000,28/10/17
910000,28/10/17
721000,28/10/17
5000000,28/10/17
1370000,28/10/17
1118000,28/10/17
1390000,28/10/17
1520000,28/10/17
776500,28/10/17
627500,28/10/17
1375000,28/10/17
941000,28/10/17
601000,28/10/17
1635000,28/10/17
1380000,28/10/17
1050000,28/10/17
1305000,28/10/17
1440000,28/10/17
906000,28/10/17
870000,28/10/17
792000,28/10/17
1351000,28/10/17
1190000,28/10/17
750000,28/10/17
1696000,28/10/17
,28/10/17
,28/10/17
1028000,28/10/17
678000,28/10/17
951000,28/10/17
1720000,28/10/17
398000,28/10/17
380000,28/10/17
1190000,28/10/17
725000,28/10/17
635000,28/10/17
790000,28/10/17
,28/10/17
698000,28/10/17
865000,28/10/17
843000,28/10/17
1175000,28/10/17
1620000,28/10/17
2250000,28/10/17
2295000,28/10/17
2210000,28/10/17
1491000,28/10/17
1200000,28/10/17
1237000,28/10/17
985000,28/10/17
911000,28/10/17
986000,28/10/17
1000000,28/10/17
1125000,28/10/17
1510000,28/10/17
,28/10/17
490000,28/10/17
1875000,28/10/17
790000,28/10/17
1610000,28/10/17
677000,28/10/17
1400000,28/10/17
520000,28/10/17
745000,28/10/17
890000,28/10/17
740000,28/10/17
734000,28/10/17
659000,28/10/17
773000,28/10/17
617500,28/10/17
476500,28/10/17
590000,28/10/17
490000,28/10/17
725000,28/10/17
771000,28/10/17
753000,28/10/17
608000,28/10/17
2200000,28/10/17
1920000,28/10/17
1930000,28/10/17
585000,28/10/17
,28/10/17
1585000,28/10/17
542000,28/10/17
1960000,28/10/17
,28/10/17
592000,28/10/17
,28/10/17
833000,28/10/17
1165000,28/10/17
1040000,28/10/17
,28/10/17
1205000,28/10/17
2980000,28/10/17
1600000,28/10/17
938000,28/10/17
605000,28/10/17
720000,28/10/17
1210000,28/10/17
907000,28/10/17
595000,28/10/17
579000,28/10/17
690000,28/10/17
1181000,28/10/17
725000,28/10/17
925000,28/10/17
981000,28/10/17
732500,28/10/17
1110000,28/10/17
720000,28/10/17
950000,28/10/17
915000,28/10/17
660000,28/10/17
926000,28/10/17
1180000,28/10/17
725000,28/10/17
914888,28/10/17
1066000,28/10/17
1402000,28/10/17
522500,28/10/17
477000,28/10/17
550000,28/10/17
860000,28/10/17
1235500,28/10/17
1260000,28/10/17
1918000,28/10/17
1191500,28/10/17
,28/10/17
,28/10/17
611000,28/10/17
620000,28/10/17
471000,28/10/17
433500,28/10/17
1350000,28/10/17
385000,28/10/17
,28/10/17
2400000,28/10/17
375000,28/10/17
792000,28/10/17
,28/10/17
930000,28/10/17
730000,28/10/17
785000,28/10/17
737000,28/10/17
570000,28/10/17
360000,28/10/17
587000,28/10/17
,28/10/17
630000,28/10/17
,28/10/17
1960000,28/10/17
1470000,28/10/17
1370000,28/10/17
1610000,28/10/17
880000,28/10/17
674000,28/10/17
566000,28/10/17
650000,28/10/17
711000,28/10/17
435000,28/10/17
530000,28/10/17
