Price,Year
1261000,16/04/2016
1045000,16/04/2016
510000,16/04/2016
1574000,16/04/2016
711000,16/04/2016
910000,16/04/2016
1298000,16/04/2016
630000,16/04/2016
575000,16/04/2016
630000,16/04/2016
1350000,16/04/2016
2250000,16/04/2016
,16/04/2016
,16/04/2016
,16/04/2016
2520000,16/04/2016
1214000,16/04/2016
817500,16/04/2016
855000,16/04/2016
675000,16/04/2016
390000,16/04/2016
1220000,16/04/2016
825000,16/04/2016
1262000,16/04/2016
805000,16/04/2016
1280000,16/04/2016
665000,16/04/2016
795000,16/04/2016
730000,16/04/2016
725000,16/04/2016
635000,16/04/2016
710000,16/04/2016
865000,16/04/2016
765000,16/04/2016
1075000,16/04/2016
1470000,16/04/2016
445000,16/04/2016
341000,16/04/2016
463000,16/04/2016
705000,16/04/2016
600000,16/04/2016
912000,16/04/2016
,16/04/2016
1485000,16/04/2016
1190000,16/04/2016
645000,16/04/2016
945000,16/04/2016
662500,16/04/2016
568000,16/04/2016
958000,16/04/2016
890000,16/04/2016
580000,16/04/2016
580000,16/04/2016
1071000,16/04/2016
1800000,16/04/2016
2345000,16/04/2016
741000,16/04/2016
1700000,16/04/2016
686000,16/04/2016
765000,16/04/2016
382000,16/04/2016
800000,16/04/2016
1467000,16/04/2016
770000,16/04/2016
446000,16/04/2016
615000,16/04/2016
,16/04/2016
1141000,16/04/2016
,16/04/2016
815000,16/04/2016
375000,16/04/2016
615000,16/04/2016
435000,16/04/2016
605000,16/04/2016
,16/04/2016
,16/04/2016
1325000,16/04/2016
,16/04/2016
846000,16/04/2016
920000,16/04/2016
525000,16/04/2016
485000,16/04/2016
780000,16/04/2016
760000,16/04/2016
820000,16/04/2016
751500,16/04/2016
563000,16/04/2016
450000,16/04/2016
1225000,16/04/2016
3950000,16/04/2016
,16/04/2016
735000,16/04/2016
2920000,16/04/2016
,16/04/2016
1115000,16/04/2016
650000,16/04/2016
890000,16/04/2016
650000,16/04/2016
1206000,16/04/2016
921000,16/04/2016
705000,16/04/2016
1235000,16/04/2016
685000,16/04/2016
455000,16/04/2016
936000,16/04/2016
750000,16/04/2016
425000,16/04/2016
470000,16/04/2016
630000,16/04/2016
780000,16/04/2016
835000,16/04/2016
705000,16/04/2016
950000,16/04/2016
972500,16/04/2016
2081000,16/04/2016
1080000,16/04/2016
592000,16/04/2016
510000,16/04/2016
540000,16/04/2016
550000,16/04/2016
910000,16/04/2016
900000,16/04/2016
1437000,16/04/2016
1690000,16/04/2016
488000,16/04/2016
940000,16/04/2016
570000,16/04/2016
,16/04/2016
,16/04/2016
680000,16/04/2016
861000,16/04/2016
520000,16/04/2016
610000,16/04/2016
1040000,16/04/2016
814000,16/04/2016
710000,16/04/2016
1370000,16/04/2016
1310000,16/04/2016
1035000,16/04/2016
785000,16/04/2016
1030000,16/04/2016
1055000,16/04/2016
1200000,16/04/2016
950000,16/04/2016
776000,16/04/2016
585000,16/04/2016
877000,16/04/2016
716000,16/04/2016
740000,16/04/2016
970000,16/04/2016
735000,16/04/2016
1076000,16/04/2016
850000,16/04/2016
606000,16/04/2016
1020000,16/04/2016
1160000,16/04/2016
844000,16/04/2016
1860000,16/04/2016
862500,16/04/2016
,16/04/2016
1211000,16/04/2016
970000,16/04/2016
985000,16/04/2016
,16/04/2016
1565000,16/04/2016
1670000,16/04/2016
,16/04/2016
1651000,16/04/2016
,16/04/2016
1615000,16/04/2016
930000,16/04/2016
,16/04/2016
1100000,16/04/2016
376000,16/04/2016
323000,16/04/2016
680000,16/04/2016
530000,16/04/2016
786000,16/04/2016
650000,16/04/2016
540000,16/04/2016
1540000,16/04/2016
1088000,16/04/2016
911000,16/04/2016
3001000,16/04/2016
638000,16/04/2016
,16/04/2016
,16/04/2016
590000,16/04/2016
1245000,16/04/2016
430000,16/04/2016
980000,16/04/2016
1210000,16/04/2016
1240000,16/04/2016
495000,16/04/2016
576500,16/04/2016
735000,16/04/2016
,16/04/2016
965000,16/04/2016
692000,16/04/2016
495000,16/04/2016
831000,16/04/2016
736000,16/04/2016
526000,16/04/2016
500000,16/04/2016
503500,16/04/2016
511000,16/04/2016
1430000,16/04/2016
915000,16/04/2016
610000,16/04/2016
600000,16/04/2016
735000,16/04/2016
555000,16/04/2016
544500,16/04/2016
,16/04/2016
1350000,16/04/2016
,16/04/2016
388000,16/04/2016
,16/04/2016
1165000,16/04/2016
,16/04/2016
1210000,16/04/2016
1010000,16/04/2016
898000,16/04/2016
1235000,16/04/2016
995000,16/04/2016
760000,16/04/2016
505000,16/04/2016
530000,16/04/2016
858000,16/04/2016
880000,16/04/2016
,16/04/2016
1100000,16/04/2016
957500,16/04/2016
768000,16/04/2016
778000,16/04/2016
721000,16/04/2016
878000,16/04/2016
575000,16/04/2016
1385000,16/04/2016
1805000,16/04/2016
,16/04/2016
,16/04/2016
605000,16/04/2016
1055000,16/04/2016
681000,16/04/2016
345000,16/04/2016
955000,16/04/2016
822000,16/04/2016
1200000,16/07/2016
847000,16/07/2016
1176500,16/07/2016
462500,16/07/2016
675000,16/07/2016
1042000,16/07/2016
580000,16/07/2016
495000,16/07/2016
,16/07/2016
,16/07/2016
1600000,16/07/2016
1060000,16/07/2016
823000,16/07/2016
845000,16/07/2016
1053000,16/07/2016
,16/07/2016
1472000,16/07/2016
1620000,16/07/2016
1903000,16/07/2016
,16/07/2016
1370000,16/07/2016
1100000,16/07/2016
1385000,16/07/2016
1108000,16/07/2016
1185000,16/07/2016
1352000,16/07/2016
761000,16/07/2016
1600000,16/07/2016
765000,16/07/2016
1095000,16/07/2016
786000,16/07/2016
985000,16/07/2016
616000,16/07/2016
1661000,16/07/2016
826000,16/07/2016
720000,16/07/2016
1500000,16/07/2016
905500,16/07/2016
350750,16/07/2016
1044000,16/07/2016
,16/07/2016
665000,16/07/2016
1186000,16/07/2016
500000,16/07/2016
676000,16/07/2016
410000,16/07/2016
550000,16/07/2016
693000,16/07/2016
1955000,16/07/2016
,16/07/2016
390000,16/07/2016
455000,16/07/2016
602500,16/07/2016
1335000,16/07/2016
1110000,16/07/2016
712000,16/07/2016
750000,16/07/2016
1278000,16/07/2016
,16/07/2016
840000,16/07/2016
366000,16/07/2016
425000,16/07/2016
440000,16/07/2016
700000,16/07/2016
1015000,16/07/2016
930000,16/07/2016
974000,16/07/2016
707000,16/07/2016
1230000,16/07/2016
1100000,16/07/2016
730000,16/07/2016
780000,16/07/2016
670000,16/07/2016
1500000,16/07/2016
1266000,16/07/2016
1300000,16/07/2016
556000,16/07/2016
747000,16/07/2016
1045000,16/07/2016
571000,16/07/2016
1102000,16/07/2016
506000,16/07/2016
1240000,16/07/2016
,16/07/2016
545000,16/07/2016
1280000,16/07/2016
1600000,16/07/2016
1110000,16/07/2016
1071000,16/07/2016
1530000,16/07/2016
,16/07/2016
950000,16/07/2016
571500,16/07/2016
2215000,16/07/2016
397500,16/07/2016
1048000,16/07/2016
1420000,16/07/2016
587500,16/07/2016
560000,16/07/2016
1000000,16/07/2016
440500,16/07/2016
426000,16/07/2016
435500,16/07/2016
1615000,16/07/2016
,16/07/2016
1651000,16/07/2016
636000,16/07/2016
891000,16/07/2016
560000,16/07/2016
340000,16/07/2016
800000,16/07/2016
850000,16/07/2016
790000,16/07/2016
500000,16/07/2016
,16/07/2016
830000,16/07/2016
500000,16/07/2016
1730000,16/07/2016
1016000,16/07/2016
505000,16/07/2016
246500,16/07/2016
675000,16/07/2016
620000,16/07/2016
455000,16/07/2016
600000,16/07/2016
600000,16/07/2016
1105000,16/07/2016
855000,16/07/2016
930000,16/07/2016
1640000,16/07/2016
901000,16/07/2016
787000,16/07/2016
1620000,16/07/2016
1091000,16/07/2016
855000,16/07/2016
1925000,16/07/2016
975000,16/07/2016
1368000,16/07/2016
785000,16/07/2016
820000,16/07/2016
762000,16/07/2016
950000,16/07/2016
1280000,16/07/2016
580000,16/07/2016
1676000,16/07/2016
900000,16/07/2016
1046000,16/07/2016
651000,16/07/2016
815500,16/07/2016
600000,16/07/2016
765000,16/07/2016
915000,16/07/2016
695000,16/07/2016
1402000,16/07/2016
842000,16/07/2016
520000,16/07/2016
820000,16/07/2016
685000,16/07/2016
830000,16/07/2016
420000,16/07/2016
539000,16/07/2016
,16/07/2016
437000,16/07/2016
480000,16/07/2016
681500,16/07/2016
951000,16/07/2016
912000,16/07/2016
415000,16/07/2016
1285000,16/07/2016
1220000,16/07/2016
510000,16/07/2016
712000,16/07/2016
860000,16/07/2016
730000,16/07/2016
1001000,16/07/2016
875000,16/07/2016
470000,16/07/2016
1140000,16/07/2016
715000,16/07/2016
510500,16/07/2016
380000,16/07/2016
360000,16/07/2016
1295000,16/07/2016
481000,16/07/2016
1715500,16/07/2016
622500,16/07/2016
591000,16/07/2016
590000,16/07/2016
691000,16/07/2016
701000,16/07/2016
688000,16/07/2016
432500,16/07/2016
621000,16/07/2016
522500,16/07/2016
516000,16/07/2016
560000,16/07/2016
424000,16/07/2016
235000,16/07/2016
478500,16/07/2016
440000,16/07/2016
465000,16/07/2016
605000,16/07/2016
425000,16/07/2016
737000,16/07/2016
1480000,16/07/2016
1137000,16/07/2016
712000,16/07/2016
900000,16/07/2016
1171000,16/07/2016
662000,16/07/2016
412000,16/07/2016
520000,16/07/2016
340000,16/07/2016
671000,16/07/2016
903000,16/07/2016
650000,16/07/2016
840000,16/07/2016
760000,16/07/2016
1200000,16/07/2016
,16/07/2016
1005000,16/07/2016
955000,17/09/2016
890000,17/09/2016
1190000,17/09/2016
910000,17/09/2016
773000,17/09/2016
715000,17/09/2016
,17/09/2016
712000,17/09/2016
972000,17/09/2016
570000,17/09/2016
,17/09/2016
5525000,17/09/2016
,17/09/2016
1125000,17/09/2016
2250000,17/09/2016
1480000,17/09/2016
1529500,17/09/2016
835000,17/09/2016
2120000,17/09/2016
,17/09/2016
1910000,17/09/2016
1712000,17/09/2016
745000,17/09/2016
711000,17/09/2016
2575000,17/09/2016
1275000,17/09/2016
1095000,17/09/2016
797500,17/09/2016
1200000,17/09/2016
,17/09/2016
1260000,17/09/2016
1300000,17/09/2016
1475000,17/09/2016
1110000,17/09/2016
835000,17/09/2016
1690000,17/09/2016
791000,17/09/2016
1189000,17/09/2016
825000,17/09/2016
425000,17/09/2016
1610000,17/09/2016
642000,17/09/2016
,17/09/2016
1342000,17/09/2016
1453000,17/09/2016
790000,17/09/2016
581000,17/09/2016
1461400,17/09/2016
775000,17/09/2016
1506000,17/09/2016
1670000,17/09/2016
600000,17/09/2016
845000,17/09/2016
1811000,17/09/2016
2375000,17/09/2016
2275000,17/09/2016
1385000,17/09/2016
1601000,17/09/2016
2020000,17/09/2016
1762000,17/09/2016
1710000,17/09/2016
1800000,17/09/2016
1706000,17/09/2016
2355000,17/09/2016
1691500,17/09/2016
620000,17/09/2016
1024000,17/09/2016
1005000,17/09/2016
595000,17/09/2016
,17/09/2016
752000,17/09/2016
570000,17/09/2016
1460000,17/09/2016
745000,17/09/2016
757000,17/09/2016
,17/09/2016
2150000,17/09/2016
746000,17/09/2016
1540000,17/09/2016
1010000,17/09/2016
990000,17/09/2016
900000,17/09/2016
,17/09/2016
500000,17/09/2016
,17/09/2016
1680000,17/09/2016
662000,17/09/2016
1420000,17/09/2016
,17/09/2016
1005000,17/09/2016
661000,17/09/2016
821000,17/09/2016
600000,17/09/2016
1405000,17/09/2016
1030000,17/09/2016
981000,17/09/2016
683000,17/09/2016
521000,17/09/2016
402500,17/09/2016
380500,17/09/2016
525000,17/09/2016
520000,17/09/2016
335000,17/09/2016
583000,17/09/2016
817000,17/09/2016
580000,17/09/2016
740000,17/09/2016
1030000,17/09/2016
1500000,17/09/2016
700000,17/09/2016
1155500,17/09/2016
880000,17/09/2016
626000,17/09/2016
740500,17/09/2016
,17/09/2016
1625000,17/09/2016
681000,17/09/2016
1134000,17/09/2016
1756000,17/09/2016
320500,17/09/2016
650000,17/09/2016
667000,17/09/2016
1610000,17/09/2016
925000,17/09/2016
955000,17/09/2016
751000,17/09/2016
609000,17/09/2016
605000,17/09/2016
691500,17/09/2016
685000,17/09/2016
695000,17/09/2016
565000,17/09/2016
1440000,17/09/2016
305000,17/09/2016
860500,17/09/2016
963000,17/09/2016
768500,17/09/2016
830000,17/09/2016
560000,17/09/2016
585000,17/09/2016
1825000,17/09/2016
2825000,17/09/2016
1825000,17/09/2016
700000,17/09/2016
939888,17/09/2016
1422000,17/09/2016
973888,17/09/2016
703000,17/09/2016
608000,17/09/2016
677000,17/09/2016
320500,17/09/2016
600000,17/09/2016
830000,17/09/2016
760000,17/09/2016
610000,17/09/2016
1502000,17/09/2016
542500,17/09/2016
2400000,17/09/2016
3075000,17/09/2016
,17/09/2016
1936000,17/09/2016
560000,17/09/2016
487500,17/09/2016
1790000,17/09/2016
1335000,17/09/2016
1825000,17/09/2016
758000,17/09/2016
690500,17/09/2016
1502000,17/09/2016
765000,17/09/2016
1160000,17/09/2016
775500,17/09/2016
545000,17/09/2016
391000,17/09/2016
905000,17/09/2016
1730000,17/09/2016
779000,17/09/2016
542000,17/09/2016
672000,17/09/2016
787000,17/09/2016
890000,17/09/2016
2117000,17/09/2016
1331000,17/09/2016
2513000,17/09/2016
,17/09/2016
,17/09/2016
,17/09/2016
900000,17/09/2016
1750000,17/09/2016
915000,17/09/2016
455000,17/09/2016
815000,17/09/2016
915000,17/09/2016
1155000,17/09/2016
,17/09/2016
,17/09/2016
1135000,17/09/2016
,17/09/2016
,17/09/2016
335000,17/09/2016
680000,17/09/2016
,17/09/2016
796000,17/09/2016
1471000,17/09/2016
517500,17/09/2016
1035000,17/09/2016
672000,17/09/2016
1650000,17/09/2016
600000,17/09/2016
542500,17/09/2016
485000,17/09/2016
703500,17/09/2016
400000,17/09/2016
1050000,17/09/2016
,17/09/2016
1355000,17/09/2016
1480000,17/09/2016
902000,17/09/2016
410000,17/09/2016
1300000,17/09/2016
975000,17/09/2016
1650000,17/09/2016
661000,17/09/2016
721000,17/09/2016
870000,17/09/2016
1155000,17/09/2016
940000,17/09/2016
656000,17/09/2016
1040000,17/09/2016
922000,17/09/2016
2415000,17/09/2016
1080000,17/09/2016
615000,17/09/2016
525000,17/09/2016
1470000,17/09/2016
591500,17/09/2016
1300000,17/09/2016
,17/09/2016
410000,17/09/2016
817000,17/09/2016
1535000,17/09/2016
938000,17/09/2016
770000,17/09/2016
599900,17/09/2016
1045000,17/09/2016
1135000,17/09/2016
940000,17/09/2016
770000,17/09/2016
600000,17/09/2016
510000,17/09/2016
852000,17/09/2016
1570000,17/09/2016
1880000,17/09/2016
,17/09/2016
980000,17/09/2016
800000,17/09/2016
557000,17/09/2016
930000,17/09/2016
886000,17/09/2016
1040000,17/09/2016
870000,17/09/2016
622500,17/09/2016
767500,17/09/2016
668000,17/09/2016
705000,17/09/2016
730000,17/09/2016
1215000,17/09/2016
900000,17/09/2016
,17/09/2016
1695000,17/09/2016
,17/09/2016
1365000,17/09/2016
1088000,17/09/2016
1765000,17/09/2016
750000,17/09/2016
961000,17/09/2016
1045000,17/09/2016
1591000,17/09/2016
402000,17/09/2016
901000,17/09/2016
470000,17/09/2016
1012000,17/09/2016
1575000,17/09/2016
2315000,17/09/2016
,17/09/2016
786000,17/09/2016
1415000,17/09/2016
805000,17/09/2016
630000,17/09/2016
600000,17/09/2016
2115000,17/09/2016
,17/09/2016
523000,17/09/2016
835000,17/09/2016
840000,17/09/2016
611000,17/09/2016
655000,17/09/2016
621000,17/09/2016
575000,17/09/2016
1150000,17/09/2016
823000,17/09/2016
770500,17/09/2016
627000,17/09/2016
432000,17/09/2016
600000,17/09/2016
851000,17/09/2016
600000,17/09/2016
672000,17/09/2016
1570000,17/09/2016
985000,17/09/2016
1566000,17/09/2016
1106000,17/09/2016
905000,17/09/2016
1325000,17/09/2016
1200000,17/09/2016
920000,17/09/2016
1110000,17/09/2016
560000,17/09/2016
646000,17/09/2016
2050000,17/09/2016
2170000,17/09/2016
510000,17/09/2016
1321000,17/09/2016
970000,17/09/2016
1042500,17/09/2016
1025000,17/09/2016
867000,17/09/2016
915000,17/09/2016
830000,17/09/2016
860000,17/09/2016
1320000,17/09/2016
,17/09/2016
650000,17/09/2016
381000,17/09/2016
876000,17/09/2016
1150000,17/09/2016
500000,18/06/2016
1740000,18/06/2016
765000,18/06/2016
2365000,18/06/2016
732000,18/06/2016
705000,18/06/2016
442000,18/06/2016
,18/06/2016
968000,18/06/2016
535000,18/06/2016
1230000,18/06/2016
930000,18/06/2016
775000,18/06/2016
1193000,18/06/2016
416000,18/06/2016
,18/06/2016
,18/06/2016
1490000,18/06/2016
905000,18/06/2016
,18/06/2016
,18/06/2016
1550000,18/06/2016
1860000,18/06/2016
2900000,18/06/2016
,18/06/2016
,18/06/2016
1330000,18/06/2016
1355000,18/06/2016
1910000,18/06/2016
1045000,18/06/2016
1131000,18/06/2016
1000000,18/06/2016
655000,18/06/2016
1550000,18/06/2016
835000,18/06/2016
884000,18/06/2016
1140000,18/06/2016
1120000,18/06/2016
1465000,18/06/2016
910000,18/06/2016
,18/06/2016
1160000,18/06/2016
978000,18/06/2016
1175000,18/06/2016
,18/06/2016
1260000,18/06/2016
928000,18/06/2016
761000,18/06/2016
,18/06/2016
,18/06/2016
1912500,18/06/2016
1800000,18/06/2016
,18/06/2016
375000,18/06/2016
361500,18/06/2016
560000,18/06/2016
366000,18/06/2016
1700000,18/06/2016
815000,18/06/2016
890000,18/06/2016
1815000,18/06/2016
320000,18/06/2016
976000,18/06/2016
980000,18/06/2016
595000,18/06/2016
610000,18/06/2016
503000,18/06/2016
840000,18/06/2016
535000,18/06/2016
600000,18/06/2016
1020000,18/06/2016
1000050,18/06/2016
1000050,18/06/2016
1270000,18/06/2016
,18/06/2016
,18/06/2016
2132500,18/06/2016
1385000,18/06/2016
1170000,18/06/2016
910000,18/06/2016
880000,18/06/2016
656000,18/06/2016
930000,18/06/2016
702000,18/06/2016
415000,18/06/2016
650000,18/06/2016
650000,18/06/2016
1690000,18/06/2016
690000,18/06/2016
1210000,18/06/2016
935000,18/06/2016
870000,18/06/2016
810000,18/06/2016
795000,18/06/2016
900000,18/06/2016
817000,18/06/2016
905000,18/06/2016
700000,18/06/2016
1230000,18/06/2016
895000,18/06/2016
1220000,18/06/2016
545000,18/06/2016
738000,18/06/2016
885500,18/06/2016
1286000,18/06/2016
885000,18/06/2016
1400000,18/06/2016
815000,18/06/2016
637000,18/06/2016
950000,18/06/2016
780000,18/06/2016
390000,18/06/2016
380000,18/06/2016
950000,18/06/2016
657000,18/06/2016
1160000,18/06/2016
522500,18/06/2016
958000,18/06/2016
1462500,18/06/2016
,18/06/2016
667000,18/06/2016
1264000,18/06/2016
1190000,18/06/2016
1000000,18/06/2016
1160000,18/06/2016
1475000,18/06/2016
830000,18/06/2016
,18/06/2016
680000,18/06/2016
806000,18/06/2016
965000,18/06/2016
,18/06/2016
538000,18/06/2016
750000,18/06/2016
635000,18/06/2016
1950000,18/06/2016
597000,18/06/2016
650000,18/06/2016
435000,18/06/2016
875000,18/06/2016
665000,18/06/2016
451000,18/06/2016
1650000,18/06/2016
868000,18/06/2016
325000,18/06/2016
250000,18/06/2016
675000,18/06/2016
440000,18/06/2016
550000,18/06/2016
472000,18/06/2016
812000,18/06/2016
,18/06/2016
,18/06/2016
511000,18/06/2016
1880000,18/06/2016
,18/06/2016
,18/06/2016
,18/06/2016
1236000,18/06/2016
,18/06/2016
943000,18/06/2016
1141000,18/06/2016
1670000,18/06/2016
519000,18/06/2016
765500,18/06/2016
807000,18/06/2016
,18/06/2016
,18/06/2016
565000,18/06/2016
600000,18/06/2016
632000,18/06/2016
495000,18/06/2016
726000,18/06/2016
631500,18/06/2016
1271000,18/06/2016
1610000,18/06/2016
1625000,18/06/2016
1320000,18/06/2016
926000,18/06/2016
535000,18/06/2016
,18/06/2016
,18/06/2016
444000,18/06/2016
1538000,18/06/2016
1240000,18/06/2016
731000,18/06/2016
540000,18/06/2016
891000,18/06/2016
860000,18/06/2016
620000,18/06/2016
1025000,18/06/2016
648000,18/06/2016
892000,18/06/2016
842500,18/06/2016
951500,18/06/2016
2600000,18/06/2016
550000,18/06/2016
630000,18/06/2016
871000,18/06/2016
765000,18/06/2016
700000,18/06/2016
808000,18/06/2016
891000,18/06/2016
785000,18/06/2016
575000,18/06/2016
,18/06/2016
,18/06/2016
1975000,18/06/2016
2075000,18/06/2016
2821000,18/06/2016
625000,18/06/2016
551000,18/06/2016
448000,18/06/2016
800000,18/06/2016
600000,18/06/2016
,18/06/2016
,18/06/2016
,18/06/2016
2355000,18/06/2016
,18/06/2016
1400000,18/06/2016
,18/06/2016
707500,18/06/2016
835000,18/06/2016
560000,18/06/2016
566000,18/06/2016
408000,18/06/2016
1040000,18/06/2016
1015000,18/06/2016
430000,18/06/2016
1681000,18/06/2016
610000,18/06/2016
235000,18/06/2016
850000,18/06/2016
716000,18/06/2016
2360000,18/06/2016
2005000,18/06/2016
435000,18/06/2016
585000,18/06/2016
592000,18/06/2016
615000,18/06/2016
557000,18/06/2016
597000,18/06/2016
341000,18/06/2016
1010000,18/06/2016
2000000,18/06/2016
690000,18/06/2016
1685000,18/06/2016
842500,18/06/2016
799000,18/06/2016
1410000,18/06/2016
530000,18/06/2016
1326000,18/06/2016
550000,18/06/2016
1065500,18/06/2016
2000000,18/06/2016
1385000,18/06/2016
1388000,18/06/2016
1500000,18/06/2016
256500,18/06/2016
1390000,18/06/2016
465500,18/06/2016
1176000,18/06/2016
1265000,18/06/2016
773000,18/06/2016
700000,18/06/2016
760000,18/06/2016
,18/06/2016
1170000,18/06/2016
875000,18/06/2016
,18/06/2016
845000,18/06/2016
1020000,18/06/2016
990000,18/06/2016
900000,18/06/2016
,18/06/2016
875000,18/06/2016
1384000,18/06/2016
1405000,18/06/2016
655000,18/06/2016
,18/06/2016
1300000,18/06/2016
565000,18/06/2016
714000,18/06/2016
904000,18/06/2016
770000,18/06/2016
1226000,18/06/2016
1127000,18/06/2016
686000,18/06/2016
703000,18/06/2016
424000,18/06/2016
750000,18/06/2016
310000,18/06/2016
613000,18/06/2016
779000,18/06/2016
425000,18/06/2016
791000,18/06/2016
475000,18/06/2016
505000,18/06/2016
,18/06/2016
1456000,18/06/2016
1145000,18/06/2016
1220000,18/06/2016
895000,18/06/2016
1430000,18/06/2016
1045000,18/06/2016
327000,18/06/2016
1610000,18/06/2016
480000,18/06/2016
,18/06/2016
3420000,18/06/2016
620000,18/06/2016
881000,18/06/2016
941000,18/06/2016
1825000,18/06/2016
555000,18/06/2016
,18/06/2016
400000,18/06/2016
1810000,18/06/2016
,18/06/2016
612000,18/06/2016
1315000,18/06/2016
680000,18/06/2016
553000,18/06/2016
875000,18/06/2016
405000,18/06/2016
431000,18/06/2016
575000,18/06/2016
1485000,18/06/2016
1080000,18/06/2016
1715000,18/06/2016
1000000,18/06/2016
800000,18/06/2016
607500,18/06/2016
850000,18/06/2016
590000,18/06/2016
555000,18/06/2016
700000,18/06/2016
480000,18/06/2016
547500,18/06/2016
590000,18/06/2016
540000,18/06/2016
1725000,18/06/2016
,18/06/2016
,18/06/2016
1260000,18/06/2016
1451000,18/06/2016
982000,18/06/2016
725000,18/06/2016
530000,18/06/2016
460000,18/06/2016
477000,18/06/2016
,18/06/2016
1065000,18/06/2016
5020000,18/06/2016
705000,18/06/2016
575000,18/06/2016
366000,18/06/2016
,18/06/2016
2620000,18/06/2016
560000,18/06/2016
1000000,18/06/2016
895000,18/06/2016
800000,18/06/2016
657000,18/06/2016
,18/06/2016
550000,18/06/2016
800500,18/06/2016
685000,18/06/2016
910000,18/06/2016
769000,18/06/2016
600000,18/06/2016
,18/06/2016
,18/06/2016
302500,18/06/2016
731000,18/06/2016
781500,18/06/2016
1315000,19/11/2016
480000,19/11/2016
1860000,19/11/2016
1195000,19/11/2016
1830000,19/11/2016
2100000,19/11/2016
980000,19/11/2016
1000000,19/11/2016
425000,19/11/2016
541000,19/11/2016
680000,19/11/2016
680000,19/11/2016
695000,19/11/2016
,19/11/2016
,19/11/2016
540000,19/11/2016
1037500,19/11/2016
1050000,19/11/2016
,19/11/2016
440000,19/11/2016
1010000,19/11/2016
900000,19/11/2016
1570000,19/11/2016
785000,19/11/2016
1240000,19/11/2016
820000,19/11/2016
2188000,19/11/2016
2205000,19/11/2016
,19/11/2016
1137000,19/11/2016
416000,19/11/2016
1595000,19/11/2016
785000,19/11/2016
1448000,19/11/2016
520000,19/11/2016
820000,19/11/2016
935000,19/11/2016
977000,19/11/2016
1352000,19/11/2016
857500,19/11/2016
760000,19/11/2016
875000,19/11/2016
1745000,19/11/2016
1500000,19/11/2016
1350000,19/11/2016
1006000,19/11/2016
660000,19/11/2016
,19/11/2016
1080000,19/11/2016
1096000,19/11/2016
1650000,19/11/2016
1073000,19/11/2016
1009000,19/11/2016
576000,19/11/2016
655000,19/11/2016
636000,19/11/2016
1625000,19/11/2016
1430000,19/11/2016
836000,19/11/2016
660000,19/11/2016
579000,19/11/2016
856500,19/11/2016
1410000,19/11/2016
,19/11/2016
,19/11/2016
2800000,19/11/2016
810000,19/11/2016
,19/11/2016
,19/11/2016
1400000,19/11/2016
900000,19/11/2016
2150000,19/11/2016
,19/11/2016
455000,19/11/2016
385000,19/11/2016
760000,19/11/2016
2500000,19/11/2016
491000,19/11/2016
990000,19/11/2016
1679000,19/11/2016
988000,19/11/2016
1120000,19/11/2016
812500,19/11/2016
570000,19/11/2016
608000,19/11/2016
721500,19/11/2016
890000,19/11/2016
1271600,19/11/2016
1020000,19/11/2016
865000,19/11/2016
,19/11/2016
435000,19/11/2016
3400000,19/11/2016
1360000,19/11/2016
765000,19/11/2016
1423000,19/11/2016
907000,19/11/2016
350000,19/11/2016
563000,19/11/2016
462000,19/11/2016
1071000,19/11/2016
1410000,19/11/2016
820000,19/11/2016
1171000,19/11/2016
860000,19/11/2016
1085000,19/11/2016
888000,19/11/2016
778000,19/11/2016
640000,19/11/2016
980000,19/11/2016
1480000,19/11/2016
647000,19/11/2016
935000,19/11/2016
960000,19/11/2016
1100000,19/11/2016
1500000,19/11/2016
1011000,19/11/2016
910000,19/11/2016
880000,19/11/2016
1680000,19/11/2016
,19/11/2016
1725000,19/11/2016
1260000,19/11/2016
,19/11/2016
841000,19/11/2016
537500,19/11/2016
830000,19/11/2016
1172000,19/11/2016
655000,19/11/2016
,19/11/2016
402500,19/11/2016
465000,19/11/2016
662500,19/11/2016
646000,19/11/2016
763000,19/11/2016
340000,19/11/2016
437000,19/11/2016
535000,19/11/2016
486000,19/11/2016
624000,19/11/2016
647500,19/11/2016
,19/11/2016
1040000,19/11/2016
1430000,19/11/2016
,19/11/2016
1152500,19/11/2016
1600000,19/11/2016
1350000,19/11/2016
1450000,19/11/2016
2806000,19/11/2016
850000,19/11/2016
451000,19/11/2016
500000,19/11/2016
581000,19/11/2016
457500,19/11/2016
453000,19/11/2016
420000,19/11/2016
,19/11/2016
435000,19/11/2016
765000,19/11/2016
622000,19/11/2016
771000,19/11/2016
706000,19/11/2016
,19/11/2016
1080000,19/11/2016
1851000,19/11/2016
,19/11/2016
1222500,19/11/2016
1232000,19/11/2016
747000,19/11/2016
440000,19/11/2016
457500,19/11/2016
1380000,19/11/2016
595000,19/11/2016
630000,19/11/2016
3860000,19/11/2016
856500,19/11/2016
880000,19/11/2016
,19/11/2016
1140600,19/11/2016
1537500,19/11/2016
1567000,19/11/2016
1290000,19/11/2016
1341000,19/11/2016
1431000,19/11/2016
580000,19/11/2016
,19/11/2016
434500,19/11/2016
620250,19/11/2016
480000,19/11/2016
710000,19/11/2016
696000,19/11/2016
690000,19/11/2016
735000,19/11/2016
896000,19/11/2016
1450000,19/11/2016
898000,19/11/2016
1515000,19/11/2016
2980000,19/11/2016
1070000,19/11/2016
801000,19/11/2016
